,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2757,2.061213,1.5758023,-2.0505605,-2.33244,1.9819648,-0.45255196,5.4501905,1.1782392,-3.4252925,-1.603086,0.78605187,2.979392,-1.8210788,-1.4352245,2.8442771,1.5458977
28636,-1.1647896,-2.902786,-3.0030477,-4.164323,2.958468,1.2217255,3.7196157,2.509088,0.13018948,1.9605052,6.284327,0.11713347,-0.55272955,-6.039669,-0.3669083,2.309543
64597,1.4253877,-0.44994664,2.0569582,-0.10403925,1.914981,4.745796,2.1965792,0.3294683,-5.0320973,0.7355654,-0.6300013,-0.57270193,-1.232285,3.018559,3.7298586,0.5139751
5666,1.8282709,-0.40463987,0.68112653,-1.2400262,0.6380694,2.515321,1.8575217,-0.89580417,-1.4036728,-4.0787597,-6.400108,-1.4060923,-3.340065,2.8450582,4.441717,1.4549947
23450,-0.080302715,1.0012957,-4.104443,-5.483402,3.337353,1.246992,-0.670211,2.3089619,0.47758955,4.160526,-3.1893551,1.0704776,0.6651727,-1.7889515,-2.0296254,5.484457
20169,-1.9372886,6.143682,-1.9294086,-3.0293124,-0.44252282,3.450286,2.1480615,1.1493031,1.3128982,-1.0484623,2.1983893,4.740605,-0.2842109,-0.8256825,4.6460214,1.78528
45981,-4.3327513,0.7591834,0.06283237,-1.3534734,-0.47426528,2.1205332,1.587571,0.8806708,-2.0844538,-1.7616562,-1.0080391,2.8934152,0.70760316,2.5463681,2.2947018,2.728627
18463,-0.85250765,8.382408,-6.9622188,-12.028931,-0.6264221,-2.2385411,-7.8640723,0.36344606,2.2436345,3.4986458,-6.541433,0.9442564,-3.1975105,-5.265256,1.1540153,3.8308418
94778,-4.401503,1.1536452,-2.1201649,-6.186829,2.8920314,1.4991039,-1.3419468,-0.8875016,-0.28853866,6.0795264,4.167316,-1.5691358,-0.6781509,-4.800653,4.0917916,4.5499873
75492,2.2887015,2.0010493,1.2230113,1.5533082,1.1182014,3.8911037,0.98077446,0.8752762,-3.557478,-1.9477532,5.245629,1.0981067,1.8970594,-0.561133,2.3921278,-0.6433046
93398,1.7188926,1.0211668,-0.28153762,-1.061553,2.3360467,3.354982,1.307829,-0.016418379,-1.7415726,-2.3195484,0.22215703,0.96299064,-1.0179198,1.1852623,5.198123,1.1990788
20413,-3.4608948,2.6817503,-2.0151901,-3.4550228,0.112938814,1.7869732,1.2004367,0.4990777,1.2814968,-2.5546272,0.41700208,4.314317,-0.8196681,1.620437,4.372283,2.9062219
68631,-4.473004,3.4089725,-1.9871001,-2.0553436,1.3909032,4.2194633,-1.4029251,1.172565,-0.06682384,-0.48144794,2.305821,1.7654649,-1.5487326,-0.9842617,4.770791,2.2919679
63238,-1.5070375,1.4977957,1.7392349,0.30884087,0.88529134,2.8198762,1.2895193,0.6522041,-3.7910502,-0.90786505,2.896686,0.35934725,0.90215194,1.6985593,4.6276507,-0.3316841
2925,-3.1837192,1.3285184,-0.45954666,-3.4427266,-1.1128589,-2.154035,5.6248984,1.9703882,-4.63063,-3.2572455,0.45637038,1.9124833,-1.8550866,0.3684086,2.6024375,2.5159113
80174,-0.068799764,-0.23020792,-1.0672891,0.42907774,2.0778954,4.208954,0.7582883,-0.37873727,-0.7527347,-4.484384,-1.5571406,1.4259858,0.5127679,1.0481534,-0.715479,1.3024586
9389,-2.0208795,-1.5034218,-0.7458206,-1.469162,-0.93943244,-0.5078265,5.437815,0.95986944,-0.13929027,-4.910446,-1.6052103,5.433828,2.1540563,3.6447148,-4.8600264,-0.19630311
75435,0.5841122,2.6607041,-3.1510284,-5.0635867,2.9473453,-0.5446243,-0.27995938,3.2010677,-0.16798705,3.6163394,3.9151359,4.643752,0.20692728,-4.657518,-1.1822379,3.5261412
70517,0.14291659,1.2442721,-2.964866,0.22940707,1.9690193,6.3185606,1.7258903,2.4826612,-0.3229578,-5.3524475,-1.3567088,-0.2697103,-2.7108314,-0.7689052,-4.5762687,1.4313833
26185,-1.2565607,-2.313876,-0.08116962,-0.26032254,0.58230674,2.3817282,5.7257295,1.2024194,-2.4196422,-1.9027373,-5.5099235,0.55352145,-0.21690102,4.377574,-2.019053,1.2413495
22617,1.7629446,-2.1096115,-3.8229291,-8.483287,3.3462183,-3.5139384,2.7027717,0.8638904,1.1591282,0.542433,5.332363,-1.2537419,-1.2177606,-4.5334783,0.40621978,2.9513857
80830,-0.5819815,0.56486416,1.5462503,1.4392016,-0.49170995,2.287107,0.4138887,-0.65811414,-0.91929656,-3.834104,0.5263238,0.2763068,1.6461835,2.037479,2.5974693,-0.54215646
20679,1.5291659,-0.9966624,-6.993577,-8.933506,6.325413,-9.545099,6.891295,3.6122544,-4.7564893,0.79090333,1.1898017,-1.4471062,-3.300558,-3.3228323,-5.7448993,5.931604
24616,2.2078388,2.4597478,-0.70340556,-8.479667,2.3062649,-3.535594,-0.6773831,2.317353,-0.24998409,-3.1174552,0.5878769,-2.1014898,-3.158205,-7.215755,6.9967713,0.62571114
18918,3.059866,0.379555,0.57617396,1.5159333,-0.49076146,-2.3367112,4.1750007,-0.083615616,-1.6909657,-6.144583,1.7904148,2.5650814,1.9721587,0.28095722,2.4885666,-0.8442178
58098,0.9117736,-5.6349797,-2.8344693,-3.3939857,3.0473208,5.838848,4.7269273,1.3581908,3.639841,2.70469,-3.2463794,-1.5712081,-1.1466879,-0.21491268,-6.7930684,5.2986193
69281,-0.9959966,3.1134024,-1.0709041,0.15079364,2.3727827,6.573881,-1.6843415,1.3093344,-0.9673934,-1.7671022,2.7818007,1.3961271,0.16759168,1.7992148,3.4106624,1.6218253
55337,-0.6312893,8.78699,0.8358738,-7.300437,6.7854285,7.0999427,-12.842159,-0.24366285,0.30549973,9.377786,0.13928652,-0.2702305,-3.293708,-2.383728,-0.22303478,0.85451144
80985,-0.75570804,2.4295273,2.5236335,0.88557315,-0.4037467,4.0347548,1.3693552,0.40268177,-4.3958817,0.73008573,0.48423517,0.18160899,1.1778867,2.150298,4.905132,0.030918669
58865,3.1401112,1.0375493,-1.5005093,2.0797422,4.0299916,6.9080544,3.5551617,2.2975328,-3.6232836,0.3821067,-1.6354676,1.3908567,-0.69846916,-0.09120569,-5.124947,1.7714343
28382,3.584913,-1.8484318,2.3157437,2.3433502,-0.55992043,1.1040554,1.6711787,-0.64910597,-1.9678069,-3.8907135,0.24848056,0.67789614,1.4193244,2.4474103,2.244614,-0.42085055
27166,2.0344756,1.8166387,-3.10251,-7.389419,1.2320127,4.013637,-2.2817361,1.7994875,2.2058558,2.7220154,1.0841308,1.9558283,1.1197299,-0.996194,4.6718807,4.626507
6553,-4.548608,3.3705876,-1.5981983,-1.9280381,2.6665325,1.6189556,-0.93316334,-1.5793008,2.1422172,-0.8036207,0.64875996,2.0795789,-3.1628602,-3.7178938,9.008447,1.4240845
15922,-2.0119433,4.413632,-0.6486715,-0.9616609,2.9652462,4.2503924,-1.8410968,-2.390431,2.0237622,1.3581407,0.060844414,0.7746515,-2.8127785,-3.6356368,9.541661,1.5034306
81850,1.8546965,2.268995,-1.4079355,-4.24641,2.3492374,5.971715,-1.9280237,2.0574462,-0.56811255,5.1985297,-2.4922955,1.6207286,-0.18770944,0.027736513,3.248729,4.575262
9368,-1.2036594,-0.21256942,-0.31759223,-3.2612305,0.71141076,0.010546163,9.358285,0.48199722,0.24901453,-2.04179,-4.31436,1.6885926,-1.5394684,1.8780777,-2.3799605,1.4049813
54968,-4.949841,2.4204504,-0.07209994,-5.752937,1.2067807,5.3053927,-5.4571643,-2.239821,-0.45294282,9.23785,0.7999481,-1.4591647,0.21782063,-6.7185955,4.335898,3.0207121
88503,2.349325,-0.9056064,-4.1422253,-2.0445566,5.8060412,4.521038,1.1360432,2.9283767,1.9161412,1.4587812,4.6100717,0.8292912,0.7592615,-1.2660538,-10.855647,3.7058213
27002,1.7701873,1.2465948,-3.4911542,-2.6623917,1.9453877,8.23495,-3.4047124,4.76546,1.8114264,-2.1788292,-2.9001677,-0.10333586,1.3395708,-5.0458055,-8.458378,0.28530106
17858,-0.029004421,2.5924895,-2.2145023,-3.210368,1.3626558,3.4517438,3.623977,0.5485538,-1.2031114,4.450941,-0.5261695,4.056847,-2.5444975,-1.1685538,4.549808,3.3862655
11469,-0.7685377,-1.1596507,1.0632117,1.5907319,-1.9286323,1.6482264,0.9361812,-2.0588162,1.1222312,-4.656053,-1.672445,1.4219898,1.8945553,4.383555,-1.2266691,-0.17333813
4422,-0.35470834,2.8913572,-4.434145,-1.1581199,0.84950835,1.3852165,3.7607734,2.3870702,2.4724302,-6.0335526,4.264006,4.304939,-2.2396886,-3.7694278,-2.6526897,0.694612
710,-1.0875676,0.08877145,-2.4750285,-3.461283,1.3345866,-0.74457085,7.526378,2.0462267,-1.2342311,-4.8439593,-3.0407796,0.5686356,-4.44247,-0.15661733,-1.8882922,2.7459524
26914,-0.62322867,0.32421833,-2.9420404,-0.58230704,2.407825,4.5414104,5.2302785,1.1411874,-0.08393961,-0.02220717,-4.900602,2.288383,-2.3463235,-0.18063799,-2.993138,3.033143
5090,-0.41673055,2.2116163,-3.0741677,-8.817148,0.8701347,-1.8852454,3.5078552,5.0707283,3.9999175,-0.75902045,-3.1525116,4.4392734,0.14026009,0.8218492,-2.177868,5.083828
3567,4.220842,1.2258754,1.1004329,0.84684104,-1.6480958,3.0559723,3.685951,-0.33729905,1.9760845,-6.89486,0.26640233,1.186238,0.45042634,3.0921578,-1.2111716,-1.6083584
57908,-1.1837691,1.9635997,0.35521534,-0.71783835,0.47122985,1.3363794,0.90608156,1.009755,-4.264882,-1.9213339,1.9828024,1.0170398,0.8358845,1.0988121,6.075643,0.9315027
14044,-6.1441283,4.4498057,-0.32243425,-4.370515,-1.1122842,-1.9493569,2.435775,-0.5434629,1.2768766,-2.0629277,2.3472958,2.172714,-1.5127463,-2.6067045,8.686525,1.9133749
56985,-1.8121085,1.4577379,-2.3064525,-5.778293,1.7631131,1.2432736,-3.0407002,1.9646199,-0.62596816,1.6253835,0.60721505,-0.28036916,-2.6551752,-2.9328215,1.842966,5.2508025
12403,0.9417114,-5.285682,-4.4205523,-6.098688,5.0961766,-0.4653151,7.2095504,2.6585054,6.6026077,-1.3168402,-6.0720296,-2.1352823,-2.416781,0.006361751,-8.082955,2.5886014
49534,-0.17560485,0.2894031,-1.3141568,-1.6100776,2.2357256,1.8157271,2.603711,0.7128529,-1.7956655,-2.9695933,-1.4248302,0.053723425,-3.4867506,-0.28328744,4.0351005,2.03007
56950,0.41109726,0.9591658,3.178197,1.9484365,-0.3680122,3.7834113,-0.16979228,0.17149906,-5.06317,-3.5342035,0.6641731,-2.7947707,-0.00033916906,1.5380639,3.5543766,-0.36589757
65112,-0.7210985,-1.6197392,-1.925796,-3.254085,3.1021228,10.573006,1.2875993,2.6663616,3.0283759,5.2442307,-2.087625,-2.0797393,-1.2117335,1.3695043,-8.198176,3.693611
62861,-0.5005784,1.7633865,-0.5733039,1.1703095,1.6224836,3.633881,0.11213442,0.92856425,-2.962514,-2.8546243,4.0415225,2.1875224,2.4392183,-0.50632393,1.6449534,1.0717059
3891,-2.1566918,-2.2866414,-4.200754,-7.0808616,-0.32545805,-1.2601691,8.742194,1.110189,1.7918743,1.9735367,1.067951,1.2122421,-1.0415845,-3.028461,-2.3410745,5.320709
17113,-1.8597313,0.70723546,0.86371744,-0.66374147,-2.216517,-2.6616707,7.790809,0.92863095,-1.8646082,-3.1290455,1.4427834,3.2076695,1.8438755,0.34273356,-1.9873648,0.3326903
45017,-1.786172,-1.3340886,-0.5686508,-0.21250647,1.6236217,3.5517664,2.6495924,0.26954705,-2.9033856,-2.6826725,-2.7410452,0.49900466,-0.020192612,1.6143411,-1.0337586,1.9685544
15524,-0.24403468,4.08944,-1.4027487,-1.7143099,-1.6680669,5.5663047,2.4129627,0.675851,3.1188412,-4.8608284,-0.7694097,2.6102812,-0.33398739,2.323432,-1.1134323,1.2210929
14276,-1.3540565,-4.030515,3.1641853,0.7093901,-0.8218481,-1.7180513,-0.30262655,-2.3157313,1.4803797,-3.8514247,-2.665981,-0.1865196,0.26190343,2.9351382,1.0967014,0.23748238
52779,2.807236,2.2573361,-3.2481058,-3.3406525,3.4795713,4.2169704,-2.9961162,2.9356716,-4.219424,4.992311,1.8665712,1.2024792,1.6535949,-4.256641,2.027172,2.858288
60477,3.3901365,-0.7755281,1.9215004,0.6479353,0.15721545,3.3409665,4.375797,-0.7046366,-2.2552567,-1.826314,-2.7840397,0.5768646,-0.62950814,3.0982513,0.06835882,0.31182313
9148,-0.054806974,1.3810542,-4.1788797,-4.49513,0.4942792,-2.141579,6.69813,2.3582098,0.6359536,0.2280831,0.5431019,3.4005992,-3.6487532,-3.4981983,3.2941034,3.297467
44807,-3.0303571,-0.20507517,-2.9524164,-0.38582128,3.378684,5.9946065,1.5549047,1.5878556,-4.958058,5.5494885,0.27391577,0.80155087,-2.2811105,-2.8040462,-0.084619746,3.077642
67735,-1.7254089,4.237729,-0.080442026,-6.096128,4.952139,3.9539876,-11.489349,-3.6947732,-0.9989347,3.9197721,7.957721,-0.5865294,-1.438493,-7.805461,1.3577161,-1.8654431
29967,4.802896,-4.9608955,-1.5225183,-1.6762967,6.779103,5.44444,-5.6426167,0.83617705,-0.96987635,-0.8869772,-2.1794448,-2.9002194,-1.0587502,-5.2736316,1.0029755,2.3980272
17828,1.9849837,-4.2703977,-5.181836,-5.1547427,7.2102103,0.47019553,10.087875,3.7289798,4.3715277,1.4419148,-0.67428154,1.3051554,-1.4641373,3.8169856,-13.000756,3.547626
92916,-2.1449907,3.4210691,-2.3713665,-6.0276074,-1.3089033,8.348341,-1.1667827,1.5968027,6.803285,3.6646998,2.9055986,1.5186157,-2.1192605,1.74961,-0.7360657,5.2658563
16351,5.13772,-0.015550289,-4.0852976,-8.495125,1.2377571,1.9557045,-1.4446183,1.6928339,4.0225472,-0.9503126,-7.5732813,-1.1832017,-1.1395056,-4.2215896,-3.6607075,1.8591083
24276,4.627271,-3.3645546,-0.67334634,-3.7919447,4.388556,3.1697195,-3.1851246,0.90561974,0.21143642,-1.5602787,-5.6222587,-3.1452663,-1.6923745,-3.9479904,4.8530946,3.786485
89520,-2.8846192,-0.6681298,0.85340333,0.57850397,-0.9481283,2.1948688,1.6814924,-0.3521442,-1.5690782,-1.1656523,1.1921152,3.8950114,2.6258643,4.0272756,1.159995,0.9032606
54020,-1.0491135,-2.4611828,-2.3899703,-2.1852345,3.0907502,7.2242785,0.07514839,2.7490876,1.4879897,5.400252,6.1919994,2.216957,1.3350873,-3.7725267,-2.28585,4.037442
5387,3.0889766,-1.5258158,2.475491,0.30227003,-0.8484288,2.328781,4.270043,-1.0864882,-1.253436,-1.7783122,-3.832896,1.3765858,-0.16668655,4.742623,0.7958314,-0.09258948
16119,-0.4646016,3.1485424,-3.3287094,-8.845891,-0.39590818,-0.7782686,-0.9524527,3.0685446,6.221894,-2.6279526,2.606019,5.425874,-1.6749961,-0.6384947,-2.2794826,3.6506758
19572,3.7137837,-2.7952495,1.529073,2.0412276,-0.007963009,0.6156051,2.2686207,-0.42126757,-1.8755589,-5.7008815,-1.1853585,0.435195,0.12470989,2.3066201,-0.1651556,-0.6346387
57321,-0.1636273,0.18892586,-3.5780227,-2.7449899,6.254631,6.069317,0.6923298,4.273225,-3.5889251,5.966563,0.16262138,-2.403054,1.5098666,0.7916531,-9.303714,6.397521
31260,2.6578398,-0.34411108,-3.445261,-4.2091584,4.1964536,7.166789,-3.2964294,0.854632,-2.5466995,5.2336745,-4.193438,-1.8628098,1.8772864,-2.640697,-2.3879626,5.091771
4187,3.808061,4.845616,-4.8253546,-8.67381,0.87151754,0.90037197,-6.337012,0.31560805,1.1679893,3.337559,-2.2539096,2.285518,1.6141669,-4.3565993,2.8271534,0.9368515
4271,-2.0918207,0.039472904,0.4123195,-6.334006,2.669933,1.1871834,-4.519597,-3.647474,3.3631034,1.9026221,-0.071458705,-0.7472335,-2.3288062,-5.9404864,12.026769,2.0718117
28646,-0.38954148,0.949699,0.4939051,0.20410182,-0.15117523,1.597284,1.7756082,0.8018168,-1.7566729,-5.067736,1.3710701,0.9407015,0.7357605,0.1738447,2.0525131,0.52522004
12909,-0.8883627,3.0513396,-0.7304314,-1.467648,-2.0459082,4.865134,4.2520165,1.0274074,0.76624626,-3.0385413,-1.436661,2.4866683,0.1334513,2.7531831,-2.2216942,1.8606113
1165,-0.2792751,-2.8192623,-4.860538,-2.8191032,3.7173696,0.81252676,1.5857873,2.5235069,6.337224,-5.840717,-7.4806104,1.3872457,-1.1821555,-4.539478,-3.3032439,1.0540866
20116,4.1233616,-0.30022675,-3.729409,-0.8678283,3.013577,0.071604386,5.294741,0.6205926,-0.38680023,-1.2384713,-0.7381315,3.291617,-3.527926,-4.781869,-0.07783376,2.0979095
40177,-1.5254891,-0.6941973,-1.098763,0.61939317,1.951103,4.3408446,-1.0428765,0.6183654,-1.4050882,-4.6709685,-1.1874886,1.0086809,0.32256028,1.8825054,0.18612994,1.2083589
19640,-1.6879677,-1.3334991,1.7312205,1.4093435,-1.7528994,1.4161222,1.0836065,-1.0012927,-0.8540567,-1.317291,-0.29733968,1.8529727,2.1916015,5.182096,2.4313095,-0.08812763
10126,-1.3756274,3.7240145,-5.786462,-9.079167,1.3983798,-2.52112,-0.8373037,1.8170012,3.0556169,2.7005415,-12.617825,2.710943,-0.7081138,-0.5730961,-4.877794,3.1074889
45419,1.345719,3.601714,-5.1288805,-7.360895,2.9302354,0.8953953,-4.7756653,1.9089267,-1.2942375,4.192968,3.199548,0.974193,-0.444254,-3.4000816,-6.822026,4.0356984
22963,3.5684028,0.8662294,-0.23691775,-6.5141206,3.3021011,0.72532177,-3.289158,0.82824,0.0668419,0.4974853,-4.2156215,-3.1843202,-3.8998842,-3.338939,11.1745,2.9830997
1699,-2.6703017,2.5136974,-4.623463,-5.7924542,1.7078018,-1.2531093,-7.898545,0.6485211,3.1363518,-0.86426234,2.0659997,1.7368163,3.4617035,-10.6052685,0.25560236,0.33064407
23357,3.2042992,-0.029020194,1.4218283,0.05575586,-0.767309,0.6816411,5.8083644,0.44160417,-1.1381298,-4.6260934,-4.355169,1.3321387,-0.39170536,2.5619605,-3.2370062,0.17640059
21249,-1.1571659,-0.43757096,-3.4169364,-9.779223,1.3910791,-4.2081156,3.1015224,0.93275416,0.11280811,2.353748,1.6793003,-1.8874115,-1.398972,-3.7319565,3.1704648,3.7991805
11572,-0.64394385,-2.0792465,-2.8516293,-7.7959127,2.125273,-2.9698582,0.5471168,0.11210786,0.27985042,1.1558375,2.0071137,2.7467606,-0.2927954,-4.417673,-0.140503,4.646575
21220,6.3050623,-1.2494226,-1.8038138,-4.079079,2.9203205,6.0729766,-4.404083,1.0690727,1.9167831,-1.1744895,-8.978561,-0.553673,-2.2170777,-1.885003,4.120864,2.189666
24693,2.711745,-5.9130235,2.1769247,3.3384857,1.5253633,0.5823061,1.0136136,-1.52984,-1.255053,-4.140387,-0.6909138,-0.23971042,1.9925287,1.8022039,-4.2074294,-1.5144644
76237,0.06106556,0.6603112,-1.6064551,-4.1650977,3.973472,6.4195566,-2.162149,3.9581943,-2.1110115,7.377833,-5.396345,-0.9000541,-1.5366777,0.5448671,-3.0393722,5.0159006
44328,0.96456265,-0.13360143,-1.13749,0.9308576,3.803773,4.2977557,3.964382,1.9064994,-5.465013,1.4212073,1.3387561,2.3966422,0.24625586,-1.0791037,-0.7082106,2.2055209
77771,3.014654,2.489838,-0.57912976,-0.41893345,2.184969,5.77145,0.068611756,0.3739104,-0.9401119,-0.79567313,-3.19911,0.3514789,-2.568141,1.0666394,6.621087,2.3093264
65463,-2.5179336,-0.6376822,-3.0172482,0.72786444,3.759713,5.029182,2.2990434,1.6331929,-2.578323,-0.9957241,-2.48146,0.3091876,-1.6918999,-0.8749245,-2.2931554,2.817064
30437,2.1009343,-1.1083592,-3.949964,-7.4658637,3.8342116,1.708135,-1.7483679,0.52395624,1.9611613,2.7580104,-5.225182,-1.1807052,0.37639043,-0.8630086,-0.5159556,4.9277534
55725,0.82537335,1.4698496,-0.4213473,0.16342992,-0.7948638,3.7701247,3.643767,1.5570056,-0.34968406,-6.1823897,3.7519207,1.4601251,0.7671265,0.47857422,-5.281932,-0.59917706
2666,-3.1095364,0.7700883,-1.4640026,-2.19877,0.51813084,-0.23149337,1.8271769,1.8685713,-3.3064299,-4.730367,2.7202492,1.8823861,-2.7842155,-0.4412855,1.6600842,1.6358844
32476,0.6927554,2.2072704,-6.112458,-9.138522,2.4479203,-0.41002232,-2.8808012,1.3594036,0.26325473,6.0746145,-7.8271995,-1.2413515,-1.4971634,1.0298529,-6.9595747,5.100413
17182,-0.7200254,-0.44065297,-4.970263,-7.4685736,0.92944294,-2.8793657,-4.4130273,1.4836779,4.03401,-5.3955855,-6.0743337,1.9342958,-1.1464906,-6.659076,1.6943691,0.7460539
66959,-1.0482221,1.8627604,0.08354823,-0.9685301,2.8907304,4.3324137,3.5490966,1.389797,-5.4272404,3.2005668,0.6607623,0.6657692,-1.7932224,-0.22057623,3.494593,2.338361
84749,-3.8715522,1.3160193,-2.8746257,0.4816671,3.365996,3.1180587,0.6044018,2.5426183,-3.9818199,-0.8745395,5.703654,3.1496174,0.24311788,-4.580355,-2.0739272,1.5823665
15754,2.6435726,1.3045303,-4.148236,-5.855874,1.6376983,2.0919735,-3.0541213,1.8501756,1.3029137,0.16005611,-4.6872334,0.4884525,0.29657564,-4.063571,-0.40532663,2.4641602
25904,2.511471,-0.7777344,-2.0152788,-7.25361,5.0848927,-2.149525,-0.95546037,1.172205,0.11161533,0.8478358,-0.78242266,-1.1936411,-2.6780362,-2.2152107,2.263173,4.4870467
57770,1.5367786,2.4548583,1.5187004,2.112143,-2.1313393,6.327738,0.47788012,-0.2763634,1.2899338,-4.5319247,2.503921,0.3190307,2.2937493,3.5331898,-1.4788601,-1.3080894
10000,-2.034503,2.7666361,-0.120626345,-1.8340619,-0.16202563,1.500312,0.3191434,0.49560788,0.12887204,-4.1269226,-2.2159653,0.8627933,-2.4563563,0.19196263,5.297342,2.5483255
29247,-1.0458628,-0.058143917,-1.7875404,0.23309952,1.7532455,0.61242175,4.412537,2.1259542,-4.378859,-3.812873,2.8570704,2.0816863,0.6658466,-2.349865,-2.9687989,1.6179359
49359,-1.3512188,2.403361,-0.8431065,1.0264766,2.0195737,3.6289773,-1.3795816,1.5826224,-2.6182218,-2.5632112,6.475608,1.7678988,2.283614,-1.6659589,1.5997207,0.45887712
1193,1.2482308,-2.3998277,-5.7654233,-7.1252646,3.1207464,-5.401901,3.5464072,3.4101484,-0.4082229,-1.9170374,-2.0064898,0.86900663,-1.3007102,-2.6799517,-6.1893687,4.5371404
41758,0.13762394,1.0924292,-2.880663,1.5258532,3.7656617,3.9627473,2.735442,1.5679966,-4.816861,1.8562853,1.2712443,1.6520519,-1.5560838,-5.1121554,-1.6379695,1.6972153
76930,2.2684262,-1.0323116,-3.290829,-1.8087585,3.4176254,2.9218917,-0.7263648,1.0618622,0.87792677,-1.9080946,-0.20502615,-2.5588844,0.30505675,-7.3051505,-1.1052215,1.6658176
14987,5.1053786,-4.440977,-2.000649,-5.1383147,2.9413207,0.11470313,0.118687615,1.6233466,2.5798082,-3.471375,-3.4469218,-0.89748704,-4.2247705,-3.3721745,6.701918,3.173205
6710,1.1581355,-1.1239781,-5.0750237,-0.21633142,4.3891764,0.13456549,4.2745953,0.85641074,1.3643909,-4.630531,-2.9632294,3.6849544,-2.8430252,-3.5262594,-2.6895552,1.0169787
45425,-1.6455466,1.99984,-1.9838195,-1.3633347,1.9723277,3.3234448,1.1829078,0.72650313,-0.54653233,-1.1379666,0.109374605,3.0536969,-0.20703955,1.2770457,3.6270099,2.505502
56267,-2.1562274,1.1123961,-2.482765,-0.612073,2.8307405,6.529736,3.3769708,1.4800184,-2.1538105,3.9130266,-2.3649616,-1.9277582,-2.0191748,-2.840149,-2.192456,3.5909336
21575,-5.115214,4.2332444,-1.6757258,-2.1933231,-0.49914128,1.7913474,-0.33520287,1.3528999,2.6521492,-6.443332,2.241141,2.6440313,-1.0874901,0.23784521,2.6968076,1.5923524
78215,2.5426111,4.7873187,-3.7360904,-3.8748467,3.1695116,3.4214272,-6.054033,2.3565361,-2.1381602,2.1025448,-1.703795,0.88428533,-0.73442197,-3.6091409,2.898126,3.5508883
42878,5.5793014,-0.33532476,0.5545454,0.23886532,1.4822737,3.574332,5.506156,-0.7096601,-1.6792142,-1.2675304,-3.6730695,1.874121,-1.1603551,2.675107,-1.0696771,1.2710115
60077,-0.58236367,2.7726383,-4.0603724,-1.5890181,0.27856317,6.5999327,1.8472406,1.3811275,3.25145,-1.2734399,-1.0134636,1.9354707,-2.497337,-1.7221699,-2.59314,2.1119044
7600,-0.7262581,1.9239919,-4.375019,-4.575743,-1.1459086,0.16231425,3.8089316,3.4706469,5.587771,-5.193001,0.92073005,3.9786706,-2.254515,-5.763779,-2.7939942,1.7195262
88588,-2.5704267,0.20485942,0.48674348,1.7031493,0.88297296,3.3655095,-1.1997173,0.21109417,-1.9231408,-3.0307045,3.233758,1.2075168,2.6051168,2.3078444,2.0640984,0.44388902
24263,3.5321639,1.2028302,-3.2146053,0.60922235,3.395465,4.559397,1.0968244,-0.12728672,1.4812326,-4.616813,-2.6745408,1.1835009,-2.9105601,-1.9385052,0.9201704,1.3558867
54825,1.1901075,2.8084433,-1.0271096,1.9114563,4.2276883,5.3918343,-1.6099834,1.3862704,-2.0911012,-1.789429,3.4624143,-0.77878225,-1.4914206,-3.5174713,4.767485,-0.13027291
24141,3.902087,0.020507988,-3.0384796,0.036624372,3.6515884,0.5545668,3.3940175,0.68354106,-1.1317406,-5.2933817,-0.9042952,1.9133159,-2.322748,-2.1459813,1.7420096,1.4902972
29436,3.7925289,0.24114656,-2.0754037,0.675134,3.6206439,4.5254703,0.24207209,0.73768127,-1.3946534,-3.6570308,-3.1992936,-0.03706312,-2.7922719,-0.3041854,2.7859738,1.5054299
9152,1.6453238,3.2640545,-0.33456877,-0.81618273,-0.7475849,3.6578271,2.4039247,0.6433943,2.093537,-6.242742,0.580615,1.6631266,0.024958234,1.8016895,2.2406118,0.6287701
47789,-2.2514632,-0.00593004,-0.63848346,-0.24155991,0.73202413,4.709739,3.4717233,1.0211165,-2.3602388,-1.4912076,-5.966561,-0.22396365,-0.8307515,3.449644,-2.2998612,2.0987923
23748,1.5768273,-0.021216426,-5.6329117,-9.005914,3.1023736,-0.67914903,2.0120912,3.1541593,4.64294,0.8077687,-11.662025,0.4425108,-1.9955537,2.4247026,-6.069657,2.939669
13438,-1.7207037,2.1205637,-3.6685297,-4.918558,0.5594023,2.5571547,5.5296655,2.206785,1.5931287,-3.39587,-3.5820754,3.851189,-3.0342393,2.4362817,-2.0827138,1.1755433
750,-5.2540655,2.3501148,-0.48270357,-2.9037673,-0.8483438,-0.38733202,3.4182413,1.3423746,-2.5021162,-2.2639465,1.9698098,4.1341586,1.0441487,2.4592438,2.6238954,2.541023
28425,1.6366371,-3.6543946,2.3557725,0.3734785,0.6028449,1.7240287,2.3715837,-0.50040305,-3.7217054,-4.039787,-1.5621539,-1.1437043,-1.1890268,2.3577845,0.9669405,0.43544495
76386,0.5225431,0.9082551,1.1869143,1.2261825,0.8573845,2.615324,3.4255245,0.6558918,-6.4944315,-1.6767689,2.282281,0.08328405,0.20431961,0.04125665,-0.038213123,0.29381177
984,-1.1700867,2.0099275,-3.428928,-7.1417766,0.16099471,-2.4549093,-3.641414,1.9439268,6.200706,-8.5999365,-0.0065891817,1.2500011,0.36736107,-7.3128524,1.2862716,0.7152601
